domain,communication_metric,baseline,horizon_s,target,severity,samples,ca_dtnet_MAE,baseline_MAE,ca_dtnet_improvement_pct
see_v2x,throughput_mean_bps,impaired_gru,10,speed_mean_kmh,Q4-severe,19,4.398105974870107,4.964155400509458,11.402733775034243
see_v2x,throughput_mean_bps,impaired_gru,10,vehicle_count,Q1-mild,18,1.442586657863345,1.3916494519443239,-3.660203759059768
see_v2x,throughput_mean_bps,impaired_gru,10,vehicle_count,Q2-moderate,19,1.0755929241978226,1.1636304193158855,7.565760820625959
see_v2x,throughput_mean_bps,impaired_gru,10,vehicle_count,Q3-high,18,1.1873655953490931,1.2599419818695443,5.76029586987254
see_v2x,throughput_mean_bps,impaired_gru,10,vehicle_count,Q4-severe,19,1.383259106891175,1.5658953403506566,11.663374146847245
see_v2x,throughput_mean_bps,impaired_gru,30,flow_proxy,Q1-mild,18,15694.084929207464,16285.12291551724,3.6293124060257775
see_v2x,throughput_mean_bps,impaired_gru,30,flow_proxy,Q2-moderate,19,14746.921486023697,14314.188943701474,-3.023102070427339
see_v2x,throughput_mean_bps,impaired_gru,30,flow_proxy,Q3-high,18,14110.460065260517,14837.852544944159,4.902275969382125
see_v2x,throughput_mean_bps,impaired_gru,30,flow_proxy,Q4-severe,19,14488.692023158064,14683.330059492146,1.3255714851150104
see_v2x,throughput_mean_bps,impaired_gru,30,speed_mean_kmh,Q1-mild,18,4.88495805643909,5.093295022100366,4.090416210885837
see_v2x,throughput_mean_bps,impaired_gru,30,speed_mean_kmh,Q2-moderate,19,4.494449108867077,4.780081980854425,5.975480599157937
see_v2x,throughput_mean_bps,impaired_gru,30,speed_mean_kmh,Q3-high,18,3.90732161082434,4.440547894973929,12.008119168184491
see_v2x,throughput_mean_bps,impaired_gru,30,speed_mean_kmh,Q4-severe,19,3.652566137386022,4.132667432722629,11.617225484282208
see_v2x,throughput_mean_bps,impaired_gru,30,vehicle_count,Q1-mild,18,1.7787998827591618,1.7410814283258773,-2.166380825330741
see_v2x,throughput_mean_bps,impaired_gru,30,vehicle_count,Q2-moderate,19,1.2450195128545836,1.3244644973805102,5.998272062650494
see_v2x,throughput_mean_bps,impaired_gru,30,vehicle_count,Q3-high,18,1.3899037192245285,1.5053790732805175,7.670848847211656
see_v2x,throughput_mean_bps,impaired_gru,30,vehicle_count,Q4-severe,19,1.8803947271991575,1.777160567825348,-5.8089381827349404
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q1-mild,18,14649.833070748835,14203.426682077119,-3.1429485198435136
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q2-moderate,19,12241.251361186898,12104.43762056333,-1.130277547062836
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q3-high,18,13173.578783668885,13298.26835561623,0.9376376578728868
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q4-severe,19,12493.804335304745,14674.52212498428,14.860571070762447
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q1-mild,18,4.691630846028378,4.793737596480002,2.1300029086615044
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q2-moderate,19,3.216206714504055,3.3807601032767933,4.867348858220089
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q3-high,18,3.593277488289715,3.681189110435499,2.3881310975781536
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q4-severe,19,3.566523742837801,4.024562560556473,11.381083277712316
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q1-mild,18,1.0894058706831442,1.076542401477688,-1.194887360526689
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q2-moderate,19,0.8482885231904483,0.9020473767166702,5.9596484971700665
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q3-high,18,0.9183465245951657,1.0090496362062416,8.988964215199461
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q4-severe,19,1.0168463897972615,1.102922132152381,7.80433532571397
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q1-mild,18,18377.665992299575,17969.573860254615,-2.2710173052425975
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q2-moderate,19,14783.924261587004,16238.222005785985,8.956015896813648
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q3-high,18,13781.644254431456,15613.221393171074,11.730936829855892
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q4-severe,19,16367.908433246754,19884.171732544488,17.683730288553516
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q1-mild,18,5.12219015642369,5.170350824061988,0.9314777504268914
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q2-moderate,19,3.657362065340845,3.9875782841041896,8.281121884216885
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q3-high,18,3.552899249003892,3.8468046447654394,7.64024748169772
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q4-severe,19,4.398105974870107,4.916846678388403,10.550272082783287
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q1-mild,18,1.442586657863345,1.3791153146995425,-4.6023230999648685
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q2-moderate,19,1.0755929241978226,1.1936860252160437,9.89314589718289
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q3-high,18,1.1873655953490931,1.2869460796039958,7.737735485527944
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q4-severe,19,1.383259106891175,1.5560814530287905,11.106253126441745
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q1-mild,18,15694.084929207464,16855.229715310106,6.888928870825482
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q2-moderate,19,14746.921486023697,15224.008547384736,3.13378082964018
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q3-high,18,14110.460065260517,15839.793322770562,10.917650390191284
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q4-severe,19,14488.692023158064,15886.428219820087,8.798303667260534
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q1-mild,18,4.88495805643909,5.097532969752454,4.170152780918088
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q2-moderate,19,4.494449108867077,4.696723625499982,4.3067153260630935
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q3-high,18,3.90732161082434,4.233065995109609,7.695235176868784
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q4-severe,19,3.652566137386022,4.139769365805613,11.768849522560167
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q1-mild,18,1.7787998827591618,1.622006067105306,-9.666660185002266
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q2-moderate,19,1.2450195128545836,1.417784232730777,12.185543799205544
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q3-high,18,1.3899037192245285,1.5018027071386202,7.450977857284243
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q4-severe,19,1.8803947271991575,1.8057323594786157,-4.134741614124119
see_v2x,throughput_mean_bps,persistence,5,flow_proxy,Q1-mild,18,14649.833070748835,16979.361167180192,13.719762913888566
see_v2x,throughput_mean_bps,persistence,5,flow_proxy,Q2-moderate,19,12241.251361186898,15268.303007541552,19.82572421347352
see_v2x,throughput_mean_bps,persistence,5,flow_proxy,Q3-high,18,13173.578783668885,16588.645911240907,20.586774507350373
see_v2x,throughput_mean_bps,persistence,5,flow_proxy,Q4-severe,19,12493.804335304745,15611.595873072205,19.970998244601066
see_v2x,throughput_mean_bps,persistence,5,speed_mean_kmh,Q1-mild,18,4.691630846028378,5.474150344767408,14.294811943876153
see_v2x,throughput_mean_bps,persistence,5,speed_mean_kmh,Q2-moderate,19,3.216206714504055,3.9543777563209144,18.667185722714624
see_v2x,throughput_mean_bps,persistence,5,speed_mean_kmh,Q3-high,18,3.593277488289715,4.459225162919957,19.419240810914427
see_v2x,throughput_mean_bps,persistence,5,speed_mean_kmh,Q4-severe,19,3.566523742837801,4.274972334802168,16.572004093213653
see_v2x,throughput_mean_bps,persistence,5,vehicle_count,Q1-mild,18,1.0894058706831442,1.0473588767767934,-4.014573651611323
see_v2x,throughput_mean_bps,persistence,5,vehicle_count,Q2-moderate,19,0.8482885231904483,0.9542709493607445,11.106114582098634
see_v2x,throughput_mean_bps,persistence,5,vehicle_count,Q3-high,18,0.9183465245951657,1.0765027658699342,14.691670548360694
see_v2x,throughput_mean_bps,persistence,5,vehicle_count,Q4-severe,19,1.0168463897972615,1.1596204099176415,12.3121340111034
see_v2x,throughput_mean_bps,persistence,10,flow_proxy,Q1-mild,18,18377.665992299575,23341.804145829163,21.267157082262123
see_v2x,throughput_mean_bps,persistence,10,flow_proxy,Q2-moderate,19,14783.924261587004,19176.172920954286,22.904719713731154
see_v2x,throughput_mean_bps,persistence,10,flow_proxy,Q3-high,18,13781.644254431456,19761.351932519785,30.25960824190851
see_v2x,throughput_mean_bps,persistence,10,flow_proxy,Q4-severe,19,16367.908433246754,20850.277098314524,21.497885346703434
see_v2x,throughput_mean_bps,persistence,10,speed_mean_kmh,Q1-mild,18,5.12219015642369,6.496736978243552,21.157495282743206
see_v2x,throughput_mean_bps,persistence,10,speed_mean_kmh,Q2-moderate,19,3.657362065340845,4.871447867856799,24.922483683641353
see_v2x,throughput_mean_bps,persistence,10,speed_mean_kmh,Q3-high,18,3.552899249003892,4.815103021652461,26.213432284862282
see_v2x,throughput_mean_bps,persistence,10,speed_mean_kmh,Q4-severe,19,4.398105974870107,5.032125089339063,12.599430696828875
see_v2x,throughput_mean_bps,persistence,10,vehicle_count,Q1-mild,18,1.442586657863345,1.462659434934688,1.3723479611646188
see_v2x,throughput_mean_bps,persistence,10,vehicle_count,Q2-moderate,19,1.0755929241978226,1.3270060784832234,18.945893049576558
see_v2x,throughput_mean_bps,persistence,10,vehicle_count,Q3-high,18,1.1873655953490931,1.4881603320262533,20.212522010068035
see_v2x,throughput_mean_bps,persistence,10,vehicle_count,Q4-severe,19,1.383259106891175,1.701466852295499,18.701965489649357
see_v2x,throughput_mean_bps,persistence,30,flow_proxy,Q1-mild,18,15694.084929207464,27376.341474897414,42.672818632093936
see_v2x,throughput_mean_bps,persistence,30,flow_proxy,Q2-moderate,19,14746.921486023697,28108.709368847067,47.53611312238871
see_v2x,throughput_mean_bps,persistence,30,flow_proxy,Q3-high,18,14110.460065260517,28106.412123688762,49.796295581345795
see_v2x,throughput_mean_bps,persistence,30,flow_proxy,Q4-severe,19,14488.692023158064,32862.85182580443,55.91164120520147
see_v2x,throughput_mean_bps,persistence,30,speed_mean_kmh,Q1-mild,18,4.88495805643909,7.392014667474843,33.91574178924897
see_v2x,throughput_mean_bps,persistence,30,speed_mean_kmh,Q2-moderate,19,4.494449108867077,6.850585046063799,34.393207556939785
see_v2x,throughput_mean_bps,persistence,30,speed_mean_kmh,Q3-high,18,3.90732161082434,7.121142409810312,45.13069125040164
see_v2x,throughput_mean_bps,persistence,30,speed_mean_kmh,Q4-severe,19,3.652566137386022,7.690279918001395,52.5041197253885
see_v2x,throughput_mean_bps,persistence,30,vehicle_count,Q1-mild,18,1.7787998827591618,2.524590257598884,29.541046102068552
see_v2x,throughput_mean_bps,persistence,30,vehicle_count,Q2-moderate,19,1.2450195128545836,2.2381363915150323,44.37249123816543
see_v2x,throughput_mean_bps,persistence,30,vehicle_count,Q3-high,18,1.3899037192245285,2.2932605568350812,39.39180966501646
see_v2x,throughput_mean_bps,persistence,30,vehicle_count,Q4-severe,19,1.8803947271991575,2.429680891537738,22.607337613385322
