domain,communication_metric,model,horizon_s,target,severity,samples,communication_mean,MAE,MAE_CI_lower,MAE_CI_upper,RMSE,RMSE_CI_lower,RMSE_CI_upper
cicv5g,aoi_p95_s,persistence,10,vehicle_count,Q4-severe,16,0.41158933223908145,1.2858606904154342,1.2171875329291724,1.356583034638942,2.3683778864498306,2.2389889763970516,2.5032837664945795
cicv5g,aoi_p95_s,persistence,30,flow_proxy,Q1-mild,19,0.21057941099527863,32530.6631620049,31233.119796158622,33601.75295563275,53110.924544657755,51014.17658375228,54748.90773218639
cicv5g,aoi_p95_s,persistence,30,flow_proxy,Q2-moderate,18,0.25868722848788633,25957.392803250896,24686.294949213556,27417.812026779884,44040.27212719175,41983.05772357516,46557.140983463265
cicv5g,aoi_p95_s,persistence,30,flow_proxy,Q3-high,21,0.3221212410418713,30596.72930060348,29382.665233148982,31905.06903882399,51381.59320668912,49835.183995259154,52891.53491967874
cicv5g,aoi_p95_s,persistence,30,flow_proxy,Q4-severe,16,0.41158933223908145,26803.232544473358,25310.101906804066,28298.803338400707,47160.32075503921,43957.50082664452,50576.83838758243
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q1-mild,19,0.21057941099527863,7.755692463570392,7.33750980636967,8.15827241774826,12.904232199281708,12.126314631056884,13.772808127809226
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q2-moderate,18,0.25868722848788633,7.1456520777322465,6.712333330840888,7.617619534268703,12.197860167294332,11.461560315961762,13.046917164207649
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q3-high,21,0.3221212410418713,7.522279261798879,7.06003067536991,8.01852574592534,13.210820275026089,12.324412566427066,14.13988705557161
cicv5g,aoi_p95_s,persistence,30,speed_mean_kmh,Q4-severe,16,0.41158933223908145,6.466322392562276,6.070195472145758,6.872680293926612,10.677247812403275,10.121896062212581,11.352725946264668
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q1-mild,19,0.21057941099527863,2.414150262228427,2.3485764930341104,2.472843106160839,4.212422969587182,4.146007563803461,4.298289555802035
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q2-moderate,18,0.25868722848788633,2.6457195950493233,2.595628517135477,2.695810666377329,5.426457017465538,5.2035349612746495,5.632613813030902
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q3-high,21,0.3221212410418713,2.1951600915042135,2.116295913477242,2.2740242707325975,3.8657445501228307,3.7305445555954213,4.024288956570846
cicv5g,aoi_p95_s,persistence,30,vehicle_count,Q4-severe,16,0.41158933223908145,2.226434504887755,2.1127049901543535,2.351434511093256,4.062764705459214,3.90316095550359,4.220168430592565
see_v2x,latency_mean_ms,ca_dtnet,5,flow_proxy,Q1-mild,19,17.793133600415178,12987.174913716068,11787.125917213549,13979.485492942787,21612.747803813043,19849.654113895223,23210.77283374495
see_v2x,latency_mean_ms,ca_dtnet,5,flow_proxy,Q2-moderate,18,17.926029486531988,12692.421505000482,11350.945562944808,14034.316653994118,21369.314393140394,19031.157130857668,23679.281215204093
see_v2x,latency_mean_ms,ca_dtnet,5,flow_proxy,Q3-high,19,18.110337046783624,13287.287252579035,12046.829882392713,14603.694007078115,24446.85381146285,21828.85824925041,27175.29912552227
see_v2x,latency_mean_ms,ca_dtnet,5,flow_proxy,Q4-severe,18,18.51167197016461,13506.061297958024,12563.545169438214,14374.770409186927,23760.856097873526,22134.87221893508,25400.10431572962
see_v2x,latency_mean_ms,ca_dtnet,5,speed_mean_kmh,Q1-mild,19,17.793133600415178,3.58393540294191,3.2732645716489497,3.911380360871648,7.334874220098818,6.538054154251286,8.185661718844198
see_v2x,latency_mean_ms,ca_dtnet,5,speed_mean_kmh,Q2-moderate,18,17.926029486531988,3.7123321025604445,3.250198663627184,4.256023001223737,7.2899197923673285,6.11945014632354,8.517122775259091
see_v2x,latency_mean_ms,ca_dtnet,5,speed_mean_kmh,Q3-high,19,18.110337046783624,4.059093671530374,3.4557612983869834,4.637637002430307,7.678689749113379,6.520597682673163,9.118644933778684
see_v2x,latency_mean_ms,ca_dtnet,5,speed_mean_kmh,Q4-severe,18,18.51167197016461,3.6644832470088624,3.2932738391338714,4.066140723347316,7.0919812234778306,6.270074054844923,7.949584847026653
see_v2x,latency_mean_ms,ca_dtnet,5,vehicle_count,Q1-mild,19,17.793133600415178,0.9819898046075096,0.9102959306374293,1.0419903785464464,1.6361661482114243,1.5265074239266359,1.7387297710546266
see_v2x,latency_mean_ms,ca_dtnet,5,vehicle_count,Q2-moderate,18,17.926029486531988,0.97229450570876,0.8633471547443717,1.0748948668447187,1.6530536131601223,1.4575292451082613,1.843649104606057
see_v2x,latency_mean_ms,ca_dtnet,5,vehicle_count,Q3-high,19,18.110337046783624,1.0160607088533131,0.91358553686083,1.1077157550370473,1.8354029892537362,1.622991995316627,2.0494546036526686
see_v2x,latency_mean_ms,ca_dtnet,5,vehicle_count,Q4-severe,18,18.51167197016461,0.895158089070153,0.8502649426588961,0.9382615066060391,1.6029997258226298,1.509198138640083,1.709683464063134
see_v2x,latency_mean_ms,ca_dtnet,10,flow_proxy,Q1-mild,19,17.793133600415178,16300.703048471036,14911.53615074686,17586.71879465625,27870.47314934032,25645.24946908276,29957.378992392383
see_v2x,latency_mean_ms,ca_dtnet,10,flow_proxy,Q2-moderate,18,17.926029486531988,15013.194110715907,13601.261965009762,16540.166919018488,25449.41234282687,23073.409515193656,27855.299211135756
see_v2x,latency_mean_ms,ca_dtnet,10,flow_proxy,Q3-high,19,18.110337046783624,16592.312615420862,15014.610246775015,18243.990723054838,30109.678102179518,26686.14826432077,33718.629444817314
see_v2x,latency_mean_ms,ca_dtnet,10,flow_proxy,Q4-severe,18,18.51167197016461,15308.200779787083,14099.964833306789,16429.481207131157,27072.55208024128,24871.917906946936,29312.21350152005
see_v2x,latency_mean_ms,ca_dtnet,10,speed_mean_kmh,Q1-mild,19,17.793133600415178,3.968469782190544,3.6195082338433324,4.328955557489739,7.280092268057669,6.4661775818477345,8.144469193118836
see_v2x,latency_mean_ms,ca_dtnet,10,speed_mean_kmh,Q2-moderate,18,17.926029486531988,4.212182524605387,3.822665123689334,4.646162111686122,8.202202679300084,7.17994444222855,9.367128999028719
see_v2x,latency_mean_ms,ca_dtnet,10,speed_mean_kmh,Q3-high,19,18.110337046783624,4.5577031155365475,3.948028930312225,5.3021681483696534,8.109442086722707,7.011384348880367,9.388461149780653
see_v2x,latency_mean_ms,ca_dtnet,10,speed_mean_kmh,Q4-severe,18,18.51167197016461,3.966051753444048,3.4711868672716624,4.4298476077234925,7.3435412852479045,6.392211656630497,8.29159915236869
see_v2x,latency_mean_ms,ca_dtnet,10,vehicle_count,Q1-mild,19,17.793133600415178,1.3241193503399808,1.2066005060473246,1.423842947609222,2.2187691394356324,2.0352246088043384,2.386416542195217
see_v2x,latency_mean_ms,ca_dtnet,10,vehicle_count,Q2-moderate,18,17.926029486531988,1.3474479198529132,1.2574255120528954,1.4411549257422116,2.244722715254059,2.08506330512087,2.405606825247942
see_v2x,latency_mean_ms,ca_dtnet,10,vehicle_count,Q3-high,19,18.110337046783624,1.3359854122734023,1.2331766994507531,1.4338093295628034,2.3895270695330484,2.1730110040734942,2.627005113435208
see_v2x,latency_mean_ms,ca_dtnet,10,vehicle_count,Q4-severe,18,18.51167197016461,1.0700708945282296,0.9499693578817675,1.1890669648932992,1.9125158957913138,1.6741655677640757,2.1731449448577282
see_v2x,latency_mean_ms,ca_dtnet,30,flow_proxy,Q1-mild,19,17.793133600415178,15122.543666410049,14732.405802720788,15532.024559060132,26923.515335844797,26067.85080312305,27828.774554776384
see_v2x,latency_mean_ms,ca_dtnet,30,flow_proxy,Q2-moderate,18,17.926029486531988,14054.724529133598,13675.795427773164,14415.447119134249,24174.898267284672,23220.34726334944,25105.97876962117
see_v2x,latency_mean_ms,ca_dtnet,30,flow_proxy,Q3-high,19,18.110337046783624,13869.901955743464,13000.416099038039,14809.389554138408,23600.522319500633,22128.37486714023,25143.2499347307
see_v2x,latency_mean_ms,ca_dtnet,30,flow_proxy,Q4-severe,18,18.51167197016461,16006.497679419754,15325.189782443573,16723.19510204772,27843.093171332486,26658.839149991207,28988.05948287612
see_v2x,latency_mean_ms,ca_dtnet,30,speed_mean_kmh,Q1-mild,19,17.793133600415178,3.938537749109138,3.62307862375262,4.30475086321172,7.283717206805411,6.642182432017619,8.008916896759885
see_v2x,latency_mean_ms,ca_dtnet,30,speed_mean_kmh,Q2-moderate,18,17.926029486531988,3.7774514967025277,3.509722936837179,4.089859775838507,7.022595437238881,6.325465368447478,7.746771386896415
see_v2x,latency_mean_ms,ca_dtnet,30,speed_mean_kmh,Q3-high,19,18.110337046783624,4.4122026024302885,3.928899858745093,4.903408710993852,8.350343117816221,7.450569314798275,9.495401622282198
see_v2x,latency_mean_ms,ca_dtnet,30,speed_mean_kmh,Q4-severe,18,18.51167197016461,4.799785003869778,4.5481439230863465,5.091301636035626,8.898812239829804,8.17901236252852,9.75561011403141
see_v2x,latency_mean_ms,ca_dtnet,30,vehicle_count,Q1-mild,19,17.793133600415178,1.8082974797041083,1.7065133986744885,1.893966868740123,3.1937003865591973,3.005311270440608,3.3621553583741015
see_v2x,latency_mean_ms,ca_dtnet,30,vehicle_count,Q2-moderate,18,17.926029486531988,1.7358491488604466,1.5448867783716778,1.9011665480883067,3.097721433898024,2.820355673798905,3.3695993159886233
see_v2x,latency_mean_ms,ca_dtnet,30,vehicle_count,Q3-high,19,18.110337046783624,1.437558584208588,1.2132769670821197,1.6544397941141646,2.5074815618611375,2.1344744916101757,2.873272231764274
see_v2x,latency_mean_ms,ca_dtnet,30,vehicle_count,Q4-severe,18,18.51167197016461,1.3057214168276803,1.1861998561615155,1.4230016550223437,2.218231702132753,2.0317829924413866,2.444776433939135
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q1-mild,19,17.793133600415178,14346.91199025845,12873.58899719819,15607.672578278576,22780.753733130485,20633.752595441623,24657.30667551567
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q2-moderate,18,17.926029486531988,13486.430340062003,12135.156067546059,14699.257174682614,21865.613779038962,19811.635198295226,23529.645218535123
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q3-high,19,18.110337046783624,12695.649477436813,11323.659832101546,14095.640522956981,21214.141556304337,19094.354003500695,23563.292312110236
see_v2x,latency_mean_ms,graph_gru,5,flow_proxy,Q4-severe,18,18.51167197016461,13737.018435364376,12763.382888272681,14731.82263038708,23580.24628038014,21868.454847585017,25155.26926154282
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q1-mild,19,17.793133600415178,3.8616516138095562,3.5789713069551814,4.146056527765749,6.775282783056348,6.0855128871753355,7.476597913450734
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q2-moderate,18,17.926029486531988,3.878411638999088,3.482592196026294,4.358022777461904,6.999138868620864,5.99634688183737,8.058834889762851
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q3-high,19,18.110337046783624,4.196386891517404,3.573001661655146,4.828839538047597,7.4944529104873805,6.2919876883991295,8.866306126920335
see_v2x,latency_mean_ms,graph_gru,5,speed_mean_kmh,Q4-severe,18,18.51167197016461,3.9075372352286246,3.5775563734144518,4.248961508143118,6.891899726303476,6.1663110098335325,7.648656597218452
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q1-mild,19,17.793133600415178,1.079585424383767,1.001647792241362,1.1503569484701002,1.7139952306843278,1.5979013840148437,1.8135429927636266
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q2-moderate,18,17.926029486531988,1.0213684696368208,0.9360145514973339,1.097780837909861,1.6360670371967174,1.5014875807924664,1.7572809334387283
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q3-high,19,18.110337046783624,1.002406967708948,0.9182532375718987,1.08366244227632,1.7303997593116367,1.563761128898789,1.8988810743514122
see_v2x,latency_mean_ms,graph_gru,5,vehicle_count,Q4-severe,18,18.51167197016461,0.9829216357554641,0.9277023471840233,1.0304519375036516,1.6901499250283376,1.563735174112004,1.817701122013955
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q1-mild,19,17.793133600415178,19012.237981184393,17257.165281000984,20618.07148216393,30288.8960036578,27878.056466949267,32418.340527325883
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q2-moderate,18,17.926029486531988,16946.907975566886,15478.930548578935,18226.468338386356,27292.086531563735,25175.46070049701,29314.4008833416
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q3-high,19,18.110337046783624,15929.92007279216,14287.246975927746,17610.063811709264,26761.46735051377,24365.26438402051,29265.61226679847
see_v2x,latency_mean_ms,graph_gru,10,flow_proxy,Q4-severe,18,18.51167197016461,17881.691611343493,17094.182685012613,18755.100318867815,29301.81802516685,28026.40911809624,30527.79611957185
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q1-mild,19,17.793133600415178,4.361706101152215,4.018992043801489,4.691749894720764,6.95654784961886,6.274877750591335,7.70769532477486
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q2-moderate,18,17.926029486531988,4.471290994827771,4.093467740464942,4.873480092788159,7.739323309430278,6.786813686120365,8.8161760797666
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q3-high,19,18.110337046783624,4.540106207983181,3.9684043347908946,5.231657029758722,7.634175527941089,6.541751591329163,8.937574351151232
see_v2x,latency_mean_ms,graph_gru,10,speed_mean_kmh,Q4-severe,18,18.51167197016461,4.548622274765588,4.140154040805135,4.94056889575692,7.569977950254576,6.838791762230891,8.353240629777558
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q1-mild,19,17.793133600415178,1.4503236549186875,1.3502874407808245,1.5370274863988198,2.40650989181944,2.2223021748091654,2.5882641609190498
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q2-moderate,18,17.926029486531988,1.4303633517368415,1.33620621712104,1.5178205393503528,2.292348662496492,2.158274279520755,2.4241956068411556
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q3-high,19,18.110337046783624,1.2914055851257618,1.2361983777684218,1.3507850435182818,2.221083399446848,2.1169271317765928,2.319833761736544
see_v2x,latency_mean_ms,graph_gru,10,vehicle_count,Q4-severe,18,18.51167197016461,1.2441828495559915,1.1442551034995914,1.342636462617257,2.094111111846848,1.8929835953325902,2.32484263476176
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q1-mild,19,17.793133600415178,16830.79605176977,16277.666418437188,17370.827214037956,27109.24998756766,25803.865710538103,28460.58263728716
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q2-moderate,18,17.926029486531988,16390.406566065576,15684.716503636462,17165.931524964413,26620.757891488094,25137.16466265255,27955.18343653331
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q3-high,19,18.110337046783624,15719.388876724228,14962.429839395369,16523.731147651608,25261.12113658123,24114.125583839334,26569.707580726154
see_v2x,latency_mean_ms,graph_gru,30,flow_proxy,Q4-severe,18,18.51167197016461,14784.88230176541,14061.729749029884,15525.268437691397,24015.858254624705,22623.92166601783,25505.467810669186
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q1-mild,19,17.793133600415178,4.36435269771697,4.122253699054239,4.642969084821867,6.921113856956583,6.447824100707955,7.4813125667203915
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q2-moderate,18,17.926029486531988,4.125913261964267,3.877249195461127,4.430724336458817,6.561730278018627,5.908154332141023,7.2690081234659205
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q3-high,19,18.110337046783624,4.823040994218439,4.391736239034581,5.251342165606408,8.103215483704156,7.2087790186040035,9.208020085779795
see_v2x,latency_mean_ms,graph_gru,30,speed_mean_kmh,Q4-severe,18,18.51167197016461,4.834290518899657,4.578398308976761,5.134376577729164,8.272392848598136,7.620332478681917,8.994932268376349
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q1-mild,19,17.793133600415178,1.7654706671716351,1.6622663567981457,1.8713751019381164,2.9785155911792396,2.812096727915395,3.15592388459342
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q2-moderate,18,17.926029486531988,1.7979895151285403,1.642045473499362,1.9266466771511537,2.985302661252583,2.762268060963103,3.1973669732739323
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q3-high,19,18.110337046783624,1.454394228906646,1.309563166750316,1.5919302861493825,2.3958309646471823,2.146193837719778,2.656215072585375
see_v2x,latency_mean_ms,graph_gru,30,vehicle_count,Q4-severe,18,18.51167197016461,1.329673827253782,1.2845317380790466,1.3758036757372654,2.209895343987174,2.109434437946618,2.3186751305359907
see_v2x,latency_mean_ms,historical_average,5,flow_proxy,Q1-mild,19,17.793133600415178,19010.69044987813,18208.20453738473,19907.063237990635,31690.891373249597,30398.3590129172,32915.436615059145
see_v2x,latency_mean_ms,historical_average,5,flow_proxy,Q2-moderate,18,17.926029486531988,19383.564566736237,18465.2561746232,20254.431754287423,31671.236332187887,30130.76617229537,33090.05841754566
see_v2x,latency_mean_ms,historical_average,5,flow_proxy,Q3-high,19,18.110337046783624,17956.80461956646,17143.272865860545,18800.518159765314,29371.57116024618,27899.97391443976,31037.23694800291
see_v2x,latency_mean_ms,historical_average,5,flow_proxy,Q4-severe,18,18.51167197016461,18760.5140426543,17706.80370399853,19887.532897879675,30435.106028936352,28944.615825051398,31926.491653801913
see_v2x,latency_mean_ms,historical_average,5,speed_mean_kmh,Q1-mild,19,17.793133600415178,5.6222963552243765,5.309697487979784,5.984451658355049,8.881476314075815,8.177472597619992,9.730056004740625
see_v2x,latency_mean_ms,historical_average,5,speed_mean_kmh,Q2-moderate,18,17.926029486531988,5.545146828362596,5.0884681755545955,5.9884869351406635,8.803460748582104,7.898501651894172,9.7150923241063
see_v2x,latency_mean_ms,historical_average,5,speed_mean_kmh,Q3-high,19,18.110337046783624,5.7074224572553165,5.320451861905687,6.112946708300067,8.844705196812333,7.9992681702492945,9.866212778717621
see_v2x,latency_mean_ms,historical_average,5,speed_mean_kmh,Q4-severe,18,18.51167197016461,5.490573110843115,5.337417072335191,5.703841758037982,8.557663797813005,8.202578880887785,8.92389266775277
see_v2x,latency_mean_ms,historical_average,5,vehicle_count,Q1-mild,19,17.793133600415178,2.1059031996932767,1.9862279399315586,2.2070479555652036,3.6781952378095313,3.521827043029204,3.829690409871729
see_v2x,latency_mean_ms,historical_average,5,vehicle_count,Q2-moderate,18,17.926029486531988,2.03013501429445,1.866163467109735,2.168278551989313,3.6253186195391374,3.3550306231538918,3.888411721444134
see_v2x,latency_mean_ms,historical_average,5,vehicle_count,Q3-high,19,18.110337046783624,1.8580729444769293,1.628063039004122,2.0862947661829585,3.4607332093855923,2.957921131951557,3.963399272058706
